Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Day
CA-2016-131835,7/17/2016,7/21/2016,Standard Class,Matt Collister,Corporate,Perth Amboy,New Jersey,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,2,0.0,45.5392,07,2016,17
CA-2016-131835,7/17/2016,7/21/2016,Standard Class,Matt Collister,Corporate,Perth Amboy,New Jersey,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,597.0,3,0.0,280.59,07,2016,17
CA-2016-131835,7/17/2016,7/21/2016,Standard Class,Matt Collister,Corporate,Perth Amboy,New Jersey,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,07,2016,17
CA-2015-142237,07/11/2015,7/13/2015,First Class,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,0.2,36.225,07,2015,11
CA-2015-142237,07/11/2015,7/13/2015,First Class,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016,07,2015,11
CA-2015-142237,07/11/2015,7/13/2015,First Class,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.48,4,0.7,-4.752,07,2015,11
CA-2015-142237,07/11/2015,7/13/2015,First Class,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,341.488,8,0.3,-73.176,07,2015,11
CA-2015-142237,07/11/2015,7/13/2015,First Class,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,5,0.2,0.834,07,2015,11
CA-2015-142237,07/11/2015,7/13/2015,First Class,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6,0.2,3.4848,07,2015,11
CA-2016-136434,12/01/2016,12/07/2016,Standard Class,Rick Duston,Consumer,Richmond,Indiana,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0.0,5.193,12,2016,01
CA-2017-120376,12/22/2017,12/25/2017,First Class,Theone Pippenger,Consumer,Detroit,Michigan,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.984,12,2017,22
CA-2017-120376,12/22/2017,12/25/2017,First Class,Theone Pippenger,Consumer,Detroit,Michigan,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1586.69,7,0.0,412.5394,12,2017,22
CA-2017-120376,12/22/2017,12/25/2017,First Class,Theone Pippenger,Consumer,Detroit,Michigan,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99,1,0.0,30.5964,12,2017,22
CA-2017-120376,12/22/2017,12/25/2017,First Class,Theone Pippenger,Consumer,Detroit,Michigan,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0.0,70.006,12,2017,22
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0.0,5.2164,10,2014,31
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5,0.0,20.878,10,2014,31
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,2,0.2,5.3892,10,2014,31
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,64.74,13,0.0,30.4278,10,2014,31
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,10,2014,31
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,4,0.0,12.1692,10,2014,31
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3,0.2,-9.147,10,2014,31
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0.0,47.8629,10,2014,31
CA-2014-106439,10/31/2014,11/04/2014,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,12.39,3,0.0,3.717,10,2014,31
CA-2015-133452,4/13/2015,4/19/2015,Standard Class,Zuschuss Carroll,Consumer,Pomona,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0.0,69.986,04,2015,13
CA-2015-133452,4/13/2015,4/19/2015,Standard Class,Zuschuss Carroll,Consumer,Pomona,California,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394,04,2015,13
CA-2016-146521,7/21/2016,7/23/2016,Second Class,Corey Catlett,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.941,1,0.7,-1.294,07,2016,21
US-2017-110996,11/20/2017,11/25/2017,Standard Class,Kelly Andreada,Consumer,Ontario,California,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137,11,2017,20
CA-2016-129693,11/26/2016,12/02/2016,Standard Class,Tamara Chand,Corporate,Seattle,Washington,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2,0.2,2.5592,11,2016,26
CA-2017-122504,11/07/2017,11/12/2017,Second Class,Deborah Brumfield,Home Office,Brentwood,California,West,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,0.0,13.7931,11,2017,07
CA-2017-122504,11/07/2017,11/12/2017,Second Class,Deborah Brumfield,Home Office,Brentwood,California,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351,11,2017,07
CA-2014-131051,12/01/2014,12/05/2014,Standard Class,Toby Ritter,Consumer,San Francisco,California,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0.0,28.518,12,2014,01
CA-2017-140676,09/12/2017,9/15/2017,First Class,Bart Folk,Consumer,Baltimore,Maryland,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0.0,19.95,09,2017,12
CA-2017-140676,09/12/2017,9/15/2017,First Class,Bart Folk,Consumer,Baltimore,Maryland,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,09,2017,12
CA-2017-140676,09/12/2017,9/15/2017,First Class,Bart Folk,Consumer,Baltimore,Maryland,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,94.85,5,0.0,45.528,09,2017,12
CA-2015-120103,12/24/2015,12/29/2015,Standard Class,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106.232,7,0.2,37.1812,12,2015,24
CA-2015-120103,12/24/2015,12/29/2015,Standard Class,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.1984,12,2015,24
CA-2015-120103,12/24/2015,12/29/2015,Standard Class,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352,12,2015,24
CA-2017-104647,2/23/2017,03/01/2017,Standard Class,Clytie Kelty,Consumer,Los Angeles,California,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,0.0,16.848,02,2017,23
CA-2014-110352,11/23/2014,11/29/2014,Standard Class,Emily Ducich,Home Office,Houston,Texas,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88,11,2014,23
CA-2016-140501,6/23/2016,6/28/2016,Standard Class,Irene Maddox,Consumer,New York City,New York,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,0.0,56.1752,06,2016,23
CA-2016-140501,6/23/2016,6/28/2016,Standard Class,Irene Maddox,Consumer,New York City,New York,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,18.45,5,0.0,8.6715,06,2016,23
CA-2016-140501,6/23/2016,6/28/2016,Standard Class,Irene Maddox,Consumer,New York City,New York,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,06,2016,23
CA-2016-140501,6/23/2016,6/28/2016,Standard Class,Irene Maddox,Consumer,New York City,New York,East,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,0.0,68.9631,06,2016,23
CA-2016-140501,6/23/2016,6/28/2016,Standard Class,Irene Maddox,Consumer,New York City,New York,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,0.0,1.4652,06,2016,23
CA-2015-139290,10/26/2015,10/30/2015,Standard Class,Maribeth Yedwab,Corporate,Rancho Cucamonga,California,West,OFF-LA-10004008,Office Supplies,Labels,Avery 507,5.76,2,0.0,2.6496,10,2015,26
CA-2017-166142,7/15/2017,7/19/2017,Standard Class,Magdelene Morse,Consumer,Wilmington,Delaware,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,0.0,13.0095,07,2017,15
CA-2017-166142,7/15/2017,7/19/2017,Standard Class,Magdelene Morse,Consumer,Wilmington,Delaware,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839,07,2017,15
CA-2014-145926,11/17/2014,11/21/2014,Standard Class,Mark Packer,Home Office,Moorhead,Minnesota,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0.0,81.583,11,2014,17
CA-2015-149678,4/13/2015,4/15/2015,Second Class,Anthony Witt,Consumer,Farmington,New Mexico,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.0,0.3864,04,2015,13
US-2015-164357,11/25/2015,11/29/2015,Standard Class,Sandra Flanagan,Consumer,Wilmington,North Carolina,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,5,0.2,1.476,11,2015,25
US-2016-146570,5/15/2016,5/20/2016,Standard Class,Steve Nguyen,Home Office,Jackson,Mississippi,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,0.0,240.5648,05,2016,15
US-2016-146570,5/15/2016,5/20/2016,Standard Class,Steve Nguyen,Home Office,Jackson,Mississippi,South,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,0.0,25.7488,05,2016,15
US-2016-146570,5/15/2016,5/20/2016,Standard Class,Steve Nguyen,Home Office,Jackson,Mississippi,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,3,0.0,2.1684,05,2016,15
CA-2017-124401,09/07/2017,09/12/2017,Standard Class,Ruben Dartt,Consumer,Portland,Oregon,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355,09,2017,07
CA-2017-124401,09/07/2017,09/12/2017,Standard Class,Ruben Dartt,Consumer,Portland,Oregon,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839,09,2017,07
US-2014-140116,03/10/2014,3/17/2014,Standard Class,Kean Thornton,Consumer,Denver,Colorado,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102,03,2014,10
US-2014-140116,03/10/2014,3/17/2014,Standard Class,Kean Thornton,Consumer,Denver,Colorado,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.3564,03,2014,10
CA-2014-123295,7/18/2014,7/18/2014,Same Day,Adrian Hane,Home Office,Tucson,Arizona,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136,07,2014,18
CA-2017-167101,3/24/2017,3/28/2017,Second Class,Brian Moss,Corporate,New York City,New York,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,4,0.0,106.5216,03,2017,24
CA-2017-167101,3/24/2017,3/28/2017,Second Class,Brian Moss,Corporate,New York City,New York,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,2,0.0,11.7,03,2017,24
US-2014-167633,9/30/2014,10/05/2014,Standard Class,Ben Wallace,Consumer,Boynton Beach,Florida,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.552,3,0.2,5.4432,09,2014,30
US-2014-152723,9/26/2014,9/26/2014,Same Day,Henry Goldwyn,Corporate,Mesquite,Texas,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.876,1,0.8,-1.4016,09,2014,26
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.98,1,0.0,9.3906,10,2015,31
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,10,2015,31
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,5.04,3,0.0,1.26,10,2015,31
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,0.0,8.027,10,2015,31
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196,10,2015,31
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0.0,8.019,10,2015,31
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.782,10,2015,31
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0.0,12.6468,10,2015,31
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,Redlands,California,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392,10,2015,31
CA-2015-159786,10/12/2015,10/17/2015,Second Class,Ralph Kennedy,Consumer,Rochester,New York,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.978,10,2015,12
CA-2016-130267,9/19/2016,9/23/2016,Standard Class,Scot Wooten,Consumer,Stockton,California,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0.0,73.5448,09,2016,19
CA-2017-155460,4/13/2017,4/15/2017,First Class,Rob Williams,Corporate,Seattle,Washington,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.376,04,2017,13
CA-2017-155460,4/13/2017,4/15/2017,First Class,Rob Williams,Corporate,Seattle,Washington,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373,04,2017,13
US-2017-168690,01/07/2017,1/13/2017,Standard Class,Thais Sissman,Consumer,Ormond Beach,Florida,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656,01,2017,07
CA-2017-158246,11/09/2017,11/11/2017,First Class,Jennifer Braxton,Corporate,Sunnyvale,California,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,11,2017,09
CA-2017-167381,9/22/2017,9/24/2017,Second Class,Erica Hernandez,Home Office,Lansing,Michigan,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0.0,41.1332,09,2017,22
CA-2017-167381,9/22/2017,9/24/2017,Second Class,Erica Hernandez,Home Office,Lansing,Michigan,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0.0,13.3056,09,2017,22
CA-2017-144862,12/01/2017,12/05/2017,Standard Class,Erica Hernandez,Home Office,Philadelphia,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,104.68,5,0.2,35.3295,12,2017,01
CA-2017-144862,12/01/2017,12/05/2017,Standard Class,Erica Hernandez,Home Office,Philadelphia,Pennsylvania,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.958,7,0.4,9.4437,12,2017,01
CA-2014-126032,6/23/2014,6/28/2014,Standard Class,Brian Stugart,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,3,0.2,1.0797,06,2014,23
CA-2015-134859,10/04/2015,10/09/2015,Standard Class,Julie Kriz,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,3,0.2,6.4944,10,2015,04
CA-2015-134859,10/04/2015,10/09/2015,Standard Class,Julie Kriz,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576,10,2015,04
US-2014-114188,5/20/2014,5/22/2014,Second Class,Randy Ferguson,Corporate,Dover,New Hampshire,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0.0,9.3184,05,2014,20
US-2014-114188,5/20/2014,5/22/2014,Second Class,Randy Ferguson,Corporate,Dover,New Hampshire,East,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,9,0.0,11.9412,05,2014,20
US-2014-114188,5/20/2014,5/22/2014,Second Class,Randy Ferguson,Corporate,Dover,New Hampshire,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0.0,60.1398,05,2014,20
CA-2015-156524,11/20/2015,11/26/2015,Standard Class,Dan Lawera,Consumer,New York City,New York,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0.0,9.039,11,2015,20
CA-2015-122210,11/30/2015,12/04/2015,Standard Class,William Brown,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,0.7,-122.3928,11,2015,30
CA-2015-122210,11/30/2015,12/04/2015,Standard Class,William Brown,Consumer,Philadelphia,Pennsylvania,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,11,2015,30
CA-2015-122210,11/30/2015,12/04/2015,Standard Class,William Brown,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,15.82,11,2015,30
CA-2015-156377,12/31/2015,01/05/2016,Standard Class,Trudy Brown,Consumer,Grand Prairie,Texas,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,12,2015,31
CA-2015-156377,12/31/2015,01/05/2016,Standard Class,Trudy Brown,Consumer,Grand Prairie,Texas,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.656,4,0.8,-5.8496,12,2015,31
US-2017-157896,11/16/2017,11/16/2017,Same Day,Christy Brittain,Consumer,New York City,New York,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.41,11,2017,16
CA-2014-159520,06/06/2014,06/11/2014,Standard Class,Grant Thornton,Corporate,Long Beach,New York,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.544,9,0.2,50.4711,06,2014,06
CA-2014-159520,06/06/2014,06/11/2014,Standard Class,Grant Thornton,Corporate,Long Beach,New York,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.14,2,0.0,4.4564,06,2014,06
CA-2014-159520,06/06/2014,06/11/2014,Standard Class,Grant Thornton,Corporate,Long Beach,New York,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174,06,2014,06
CA-2016-155481,09/01/2016,09/05/2016,Standard Class,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.906,09,2016,01
CA-2016-155481,09/01/2016,09/05/2016,Standard Class,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2,0.4,-4.7976,09,2016,01
CA-2016-155481,09/01/2016,09/05/2016,Standard Class,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.688,7,0.2,5.4236,09,2016,01
US-2016-152051,6/25/2016,6/29/2016,Standard Class,Theresa Swint,Corporate,York,Pennsylvania,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,06,2016,25
US-2016-152051,6/25/2016,6/29/2016,Standard Class,Theresa Swint,Corporate,York,Pennsylvania,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,-27.9312,06,2016,25
US-2016-152051,6/25/2016,6/29/2016,Standard Class,Theresa Swint,Corporate,York,Pennsylvania,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352,6,0.2,-50.8704,06,2016,25
CA-2014-141607,12/12/2014,12/17/2014,Standard Class,William Brown,Consumer,Concord,California,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0.0,4.331,12,2014,12
CA-2017-102771,3/31/2017,04/05/2017,Standard Class,Denny Ordway,Consumer,New York City,New York,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,5,0.0,22.087,03,2017,31
US-2017-139969,11/19/2017,11/26/2017,Standard Class,Art Ferguson,Consumer,College Station,Texas,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,11,2017,19
CA-2014-167360,11/24/2014,11/29/2014,Second Class,Richard Bierner,Consumer,Saint Louis,Missouri,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.0,43.5981,11,2014,24
CA-2015-123505,11/22/2015,11/26/2015,Standard Class,Andy Reiter,Consumer,Quincy,Massachusetts,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,11,2015,22
CA-2016-117282,7/14/2016,7/18/2016,Standard Class,Dan Reichenbach,Corporate,New York City,New York,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.133,07,2016,14
US-2016-120460,4/30/2016,05/05/2016,Standard Class,Ben Ferrer,Home Office,Dallas,Texas,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,04,2016,30
CA-2016-111115,7/25/2016,7/27/2016,Second Class,Larry Blacks,Consumer,Los Angeles,California,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0.0,10.74,07,2016,25
CA-2014-124646,6/22/2014,6/24/2014,First Class,Dianna Vittorini,Consumer,Minneapolis,Minnesota,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0.0,0.0,06,2014,22
CA-2014-124646,6/22/2014,6/24/2014,First Class,Dianna Vittorini,Consumer,Minneapolis,Minnesota,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,06,2014,22
CA-2017-148166,10/21/2017,10/26/2017,Standard Class,Neil Knudson,Home Office,Deltona,Florida,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.856,4,0.2,2.0088,10,2017,21
CA-2016-159737,09/03/2016,09/09/2016,Standard Class,Carlos Soltero,Consumer,Chicago,Illinois,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,0.8,-14.9736,09,2016,03
CA-2016-141019,5/14/2016,5/14/2016,Same Day,Logan Haushalter,Consumer,Cincinnati,Ohio,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769,05,2016,14
